Date,Open,High,Low,Close,Adj Close,Volume
30-08-2013,428.308319,429.449463,423.203217,423.873871,423.873871,3719477
03-09-2013,427.607605,433.528534,427.402405,430.620636,430.620636,4091105
04-09-2013,430.605591,437.187195,428.013,436.251251,436.251251,4078318
05-09-2013,437.187195,440.380371,436.241241,440.220215,440.220215,2580017
06-09-2013,441.661652,442.332336,437.307312,440.230225,440.230225,3120077
09-09-2013,442.307312,445.320313,441.651642,444.469482,444.469482,2466731
10-09-2013,445.455444,446.446442,442.442444,444.779785,444.779785,2572625
11-09-2013,444.714722,448.933929,443.48349,448.543549,448.543549,3217979
12-09-2013,449.149139,449.399414,445.450439,446.97699,446.97699,2188809
13-09-2013,447.697693,448.2883,442.862854,444.97998,444.97998,2648149
16-09-2013,448.548553,448.948944,442.877869,444.32431,444.32431,2670327
17-09-2013,444.149139,444.639648,440.940948,443.498505,443.498505,2516281
18-09-2013,443.618622,452.437439,441.97699,452.112122,452.112122,3865531
19-09-2013,453.448456,453.448456,448.148163,449.644653,449.644653,3192604
20-09-2013,449.644653,452.517517,448.25827,452.007019,452.007019,8681909
23-09-2013,448.523529,451.246246,443.04303,443.693695,443.693695,3551245
24-09-2013,443.693695,445.495483,441.141144,443.863861,443.863861,2970626
25-09-2013,443.718719,443.718719,438.238251,439.054047,439.054047,3294702
26-09-2013,439.5896,441.816803,437.937927,439.524536,439.524536,2517280
27-09-2013,437.847839,439.199188,436.091095,438.633636,438.633636,2515082
30-09-2013,434.974976,440.86087,434.5896,438.393402,438.393402,3441355
01-10-2013,440.565552,444.279266,440.465454,443.943939,443.943939,3366230
02-10-2013,441.806793,445.125122,439.349335,444.439453,444.439453,2987609
03-10-2013,444.444458,447.497498,436.486481,438.48349,438.48349,4229766
04-10-2013,437.937927,439.194183,435.435425,436.611603,436.611603,2713284
07-10-2013,434.159149,437.432434,432.487488,433.303314,433.303314,2584613
08-10-2013,433.093079,433.423431,426.241241,427.262268,427.262268,3883513
09-10-2013,428.568573,431.756744,421.911926,428.358368,428.358368,5297297
10-10-2013,432.352356,434.849854,430.535522,434.554565,434.554565,4506089
11-10-2013,433.448456,437.177185,433.083069,436.431427,436.431427,2814982
14-10-2013,433.763763,438.563568,433.128113,438.4935,438.4935,2484713
15-10-2013,438.318329,443.25827,437.437439,441.446442,441.446442,3180616
16-10-2013,443.378387,449.614624,442.447449,449.464478,449.464478,4011185
17-10-2013,446.941956,448.898895,443.308319,444.839844,444.839844,8504687
18-10-2013,488.778778,508.238251,487.487488,506.211212,506.211212,23109667
21-10-2013,506.236237,510.01001,500.275269,502.152161,502.152161,7249343
22-10-2013,503.002991,507.007019,498.393402,504.003998,504.003998,4412783
23-10-2013,501.001007,517.892883,500.815826,516.221191,516.221191,5321074
24-10-2013,516.451477,520.805786,512.912903,513.288269,513.288269,4180016
25-10-2013,514.924927,514.924927,505.875885,508.108093,508.108093,4056939
28-10-2013,508.108093,512.227234,507.002014,508.007996,508.007996,2315083
29-10-2013,510.060059,518.989014,507.257263,518.638611,518.638611,3206790
30-10-2013,519.234253,519.274292,513.513489,515.725708,515.725708,2645552
31-10-2013,514.97998,521.281311,512.497498,515.805786,515.805786,3276720
01-11-2013,516.411438,518.518494,513.063049,514.034058,514.034058,2564033
04-11-2013,516.266296,516.701721,511.52652,513.568542,513.568542,2275322
05-11-2013,510.685699,516.34137,509.219208,511.271271,511.271271,2360437
06-11-2013,513.313293,514.014038,508.193207,511.886902,511.886902,1823974
07-11-2013,511.816803,512.477478,504.32431,504.479492,504.479492,3355841
08-11-2013,504.879883,509.759766,504.754761,508.523529,508.523529,2579018
11-11-2013,505.260254,508.47348,504.504517,505.800812,505.800812,2222975
12-11-2013,504.35434,509.289276,503.002991,506.396393,506.396393,2433764
13-11-2013,503.878876,516.941956,503.753754,516.75177,516.75177,3155641
14-11-2013,517.477478,520.395386,515.690674,518.133118,518.133118,2331067
15-11-2013,517.952942,519.519531,515.670654,517.297302,517.297302,2550047
18-11-2013,518.393372,524.894897,515.135132,516.291321,516.291321,3515881
19-11-2013,516.376404,517.892883,512.037048,513.113098,513.113098,2260937
20-11-2013,515.490479,517.197205,510.690704,511.666656,511.666656,1925473
21-11-2013,514.014038,519.674683,513.513489,517.552551,517.552551,2181416
22-11-2013,517.227234,518.603577,515.125122,516.461487,516.461487,2505892
25-11-2013,519.099121,527.122131,518.028015,523.488464,523.488464,3222774
26-11-2013,524.824829,531.281311,521.992004,529.734741,529.734741,4568027
27-11-2013,531.54657,534.534546,530.530518,532.087097,532.087097,2244953
29-11-2013,531.611633,533.843872,530.255249,530.325317,530.325317,2383214
02-12-2013,532.287292,533.708679,525.905884,527.767761,527.767761,2743654
03-12-2013,526.000977,532.252258,525.035034,527.157166,527.157166,3348848
04-12-2013,526.211182,532.522522,525.525513,529.619629,529.619629,2380817
05-12-2013,529.12915,530.360352,526.071045,529.199219,529.199219,2265133
06-12-2013,535.43042,535.535522,530.570557,535.470459,535.470459,2854742
09-12-2013,536.031006,541.696716,534.544556,539.609619,539.609619,2962235
10-12-2013,538.613586,546.701721,538.363342,542.872864,542.872864,3704092
11-12-2013,544.244263,546.206177,538.123108,539.184204,539.184204,3420176
12-12-2013,540.325317,542.012024,535.035034,535.515503,535.515503,3189807
13-12-2013,538.23822,538.683655,529.474487,530.925903,530.925903,4320475
16-12-2013,532.532532,537.882874,531.53656,537.027039,537.027039,3200796
17-12-2013,536.94696,540.920898,534.724731,535.465454,535.465454,3068329
18-12-2013,536.461487,543.018005,530.050049,542.917908,542.917908,4416179
19-12-2013,540.925903,546.541565,540.080078,543.653625,543.653625,3328069
20-12-2013,544.694702,551.136108,544.544556,550.86084,550.86084,6516677
23-12-2013,554.474487,558.458435,553.113098,558.108093,558.108093,3439757
24-12-2013,558.04303,558.178162,554.604614,556.476501,556.476501,1466932
26-12-2013,557.562561,560.060059,554.899902,559.289307,559.289307,2672924
27-12-2013,560.560547,560.700684,557.027039,559.759766,559.759766,3136261
30-12-2013,560.730713,560.810791,555.065063,555.285278,555.285278,2469728
31-12-2013,556.676697,561.061035,553.683655,560.915894,560.915894,2713084
02-01-2014,558.288269,559.434448,554.684692,557.117126,557.117126,3639157
03-01-2014,558.058044,559.024048,553.018005,553.05304,553.05304,3330067
06-01-2014,557.062073,559.98999,553.773804,559.219238,559.219238,3535061
07-01-2014,563.063049,570.415405,561.141113,570,570,5100095
08-01-2014,573.573547,574.234253,567.212219,571.186157,571.186157,4480515
09-01-2014,572.292297,572.682678,563.343323,565.685669,565.685669,4164831
10-01-2014,570.110107,570.110107,561.686707,565.65564,565.65564,4282713
13-01-2014,563.798828,574.029053,559.144165,562.052063,562.052063,4832962
14-01-2014,569.544556,576.07605,564.609619,575.275269,575.275269,4960235
15-01-2014,577.072083,578.078064,572.467468,574.884888,574.884888,3896500
16-01-2014,575.125122,579.544556,574.574585,578.68866,578.68866,3364432
17-01-2014,579.004028,580.895874,572.672668,575.84082,575.84082,5397197
21-01-2014,581.046021,582.582581,576.226196,582.432434,582.432434,3955840
22-01-2014,583.888916,584.529541,580.01001,583.093079,583.093079,3139657
23-01-2014,580.580566,581.826843,577.762756,580.630615,580.630615,3894302
24-01-2014,576.081055,577.352356,562.062073,562.477478,562.477478,7777215
27-01-2014,563.613586,563.813843,541.676697,551.166138,551.166138,8698493
28-01-2014,555.715698,563.438416,555.525513,562.067078,562.067078,4415980
29-01-2014,560.120117,561.436462,550.260254,554.014038,554.014038,4755040
30-01-2014,573.073059,576.821838,564.189209,568.263245,568.263245,10172617
31-01-2014,586.261292,593.863892,576.141113,591.07605,591.07605,11121467
03-02-2014,590.190186,591.451477,566.571594,567.282288,567.282288,9129062
04-02-2014,569.564575,578.078064,569.074097,569.649658,569.649658,5618176
05-02-2014,572.262268,575.960938,564.574585,572.17218,572.17218,4784211
06-02-2014,576.141113,580.660645,574.349365,580.560547,580.560547,3889307
07-02-2014,584.399414,589.539551,580.86084,589.309326,589.309326,5267128
10-02-2014,586.486511,591.791809,585.095093,587.052063,587.052063,3886510
11-02-2014,590.675659,596.531555,586.691711,595.685669,595.685669,4097498
12-02-2014,595.095093,595.595581,591.281311,593.938965,593.938965,3445551
13-02-2014,590.965942,600.550537,590.42041,600.550537,600.550537,3669127
14-02-2014,598.403381,602.797791,596.997009,602.002014,602.002014,4369027
18-02-2014,601.306335,607.042053,600.600586,606.046021,606.046021,4213582
19-02-2014,603.253235,605.21521,599.349365,601.77179,601.77179,4202993
20-02-2014,602.17218,604.049072,600.710693,602.657654,602.657654,3398198
21-02-2014,604.509521,605.540527,602.022034,602.497498,602.497498,3720875
24-02-2014,603.283264,610.690674,603.153137,606.861877,606.861877,3345251
25-02-2014,608.578552,612.862854,605.815796,610.610596,610.610596,2874523
26-02-2014,612.61261,615.055054,607.487488,610.695679,610.695679,3960436
27-02-2014,609.80481,612.727722,609.114136,610.21521,610.21521,2517480
28-02-2014,610.780762,612.707703,603.713684,608.433411,608.433411,4622573
03-03-2014,603.979004,604.524536,596.666687,601.94696,601.94696,4205390
04-03-2014,608.108093,608.608582,605.355347,608.063049,608.063049,2932465
05-03-2014,608.133118,612.152161,606.31134,609.739746,609.739746,2468129
06-03-2014,611.75177,613.68866,609.909912,610.415405,610.415405,2533664
07-03-2014,614.014038,614.109131,606.326355,608.002991,608.002991,3027170
10-03-2014,608.45343,609.429443,602.647644,606.391418,606.391418,2426771
11-03-2014,607.492493,607.767761,598.918945,600.595581,600.595581,3422574
12-03-2014,598.798828,604.529541,592.687683,604.254272,604.254272,3924671
13-03-2014,604.57959,605.855835,592.972961,595.125122,595.125122,4686509
14-03-2014,591.586609,596.031006,586.851868,586.987,586.987,4583212
17-03-2014,590.21521,599.134155,589.644653,596.646667,596.646667,4319876
18-03-2014,597.932922,606.371399,597.127136,606.236206,606.236206,3626370
19-03-2014,606.506531,606.601624,597.802795,600.22522,600.22522,3222574
20-03-2014,600.575562,605.4104,598.278259,599.179199,599.179199,3366031
21-03-2014,603.758789,605.42041,591.816833,592.112122,592.112122,6410583
24-03-2014,592.687683,593.04303,573.548523,579.544556,579.544556,6068126
25-03-2014,583.583557,585.505493,574.074097,579.939941,579.939941,4815580
26-03-2014,581.586609,586.371399,566.316345,566.551575,566.551575,5154840
27-03-2014,565.990967,566.53656,551.601624,557.697693,557.697693,7636756
28-03-2014,560.060059,567.16217,559.444458,560.63562,560.63562,4513282
31-03-2014,565.765747,568.068054,556.981995,557.812805,557.812805,3880715
01-04-2014,560.695679,569.319336,559.55957,568.013,568.013,4357638
02-04-2014,571.521545,572.972961,562.562561,568.118103,568.118103,4168028
03-04-2014,573.390015,588.299988,566.01001,571.5,571.5,4018300
04-04-2014,578.549988,579.719971,544.48999,545.25,545.25,5363700
07-04-2014,544.789978,549.849976,530.530029,540.630005,540.630005,3961600
08-04-2014,545.049988,559.880005,544.700012,557.51001,557.51001,3482500
09-04-2014,565.840027,567.799988,555.380005,567.039978,567.039978,3031600
10-04-2014,568,568.210022,545.5,546.690002,546.690002,3294500
11-04-2014,537.940002,547.590027,533.400024,537.76001,537.76001,3174700
14-04-2014,543.659973,553.02002,540.52002,545.200012,545.200012,2541200
15-04-2014,551,552.890015,530.640015,548.700012,548.700012,3997800
16-04-2014,557.700012,564,553.099976,563.900024,563.900024,4582200
17-04-2014,556.320007,557,539.400024,543.340027,543.340027,5614700
21-04-2014,544,544,534,539.369995,539.369995,2425100
22-04-2014,536,548,536,545.5,545.5,2331100
23-04-2014,543.669983,544.799988,528.130005,537.51001,537.51001,1955700
24-04-2014,541.690002,542.5,531,534.440002,534.440002,2067400
25-04-2014,532.26001,533.859985,522.5,523.099976,523.099976,2370000
28-04-2014,525.799988,525.900024,511,522.97998,522.97998,3752800
29-04-2014,523.890015,537.76001,523,536.330017,536.330017,2535200
30-04-2014,535.119995,536.340027,529.090027,534.880005,534.880005,2038500
01-05-2014,534.25,539.909973,532.859985,538.530029,538.530029,2004300
02-05-2014,541.440002,542.400024,533.27002,533.869995,533.869995,1780800
05-05-2014,530.23999,535.719971,527.580017,535.330017,535.330017,1228400
06-05-2014,533.409973,534.549988,522.26001,522.570007,522.570007,1835000
07-05-2014,523.25,524.429993,511.089996,518,518,3074300
08-05-2014,515.719971,527.349976,514.460022,520.169983,520.169983,2452000
09-05-2014,518.650024,527.349976,514.280029,526.619995,526.619995,2261200
12-05-2014,531.840027,538.75,527.51001,538.429993,538.429993,1948400
13-05-2014,539.580017,543.98999,537.900024,541.539978,541.539978,2012000
14-05-2014,541.820007,541.820007,533.109985,534.409973,534.409973,1280900
15-05-2014,533.140015,534,525.309998,529.119995,529.119995,1832900
16-05-2014,529.599976,530.840027,523.570007,528.299988,528.299988,1907700
19-05-2014,528.880005,539.349976,525.659973,538.830017,538.830017,1976500
20-05-2014,540,546.349976,536.570007,540.390015,540.390015,2425300
21-05-2014,542.900024,549.75,542.109985,549.700012,549.700012,1564700
22-05-2014,552.200012,557.960022,551,555.450012,555.450012,2149700
23-05-2014,558.130005,565,554.169983,563.799988,563.799988,2672500
27-05-2014,567.780029,574.869995,564.150024,574.869995,574.869995,2185800
28-05-2014,574.570007,577.659973,569.950012,570.450012,570.450012,1581600
29-05-2014,573.390015,573.47998,568.450012,570.559998,570.559998,1411100
30-05-2014,571.640015,572.580017,565.789978,571.650024,571.650024,1871700
02-06-2014,569.75,570.409973,556.700012,564.340027,564.340027,1660500
03-06-2014,560.900024,562.400024,552.530029,554.51001,554.51001,2031300
04-06-2014,551.52002,558.580017,548.559998,553.76001,553.76001,1729100
05-06-2014,557.109985,565,555.049988,564.929993,564.929993,1793400
06-06-2014,568.159973,568.799988,559.580017,566.030029,566.030029,1740200
09-06-2014,566.75,572,565.219971,570.72998,570.72998,1529700
10-06-2014,568.780029,572,566.130005,568.299988,568.299988,1483800
11-06-2014,565.919983,568.969971,563.679993,567.5,567.5,1129000
12-06-2014,567,567,557.150024,559.5,559.5,1546500
13-06-2014,560.080017,560.650024,553.719971,560.349976,560.349976,1353300
16-06-2014,557.25,557.98999,550,552.299988,552.299988,1971800
17-06-2014,552.359985,553.73999,547.469971,550.619995,550.619995,1477600
18-06-2014,552.799988,561.400024,551.580017,560.659973,560.659973,2060600
19-06-2014,561.150024,565,556.669983,564.98999,564.98999,2627400
20-06-2014,566.450012,566.77002,559.369995,566.52002,566.52002,3160600
23-06-2014,564.349976,574.440002,563.5,574.289978,574.289978,1722800
24-06-2014,574.219971,582.25,569.159973,572.539978,572.539978,2844300
25-06-2014,573.549988,587.299988,573.26001,585.929993,585.929993,2114700
26-06-2014,589.299988,589.599976,579.599976,584.77002,584.77002,2012400
27-06-2014,585.450012,587.880005,582.619995,585.690002,585.690002,2021300
30-06-2014,586.76001,587.710022,583.289978,584.669983,584.669983,1478900
01-07-2014,587.650024,593.659973,586.289978,591.48999,591.48999,1643200
02-07-2014,592.26001,594.150024,589.109985,590.780029,590.780029,1195800
03-07-2014,591.700012,594.25,589,593.080017,593.080017,898900
07-07-2014,593.51001,595.650024,587.940002,590.76001,590.76001,1336700
08-07-2014,586.369995,587.969971,574,578.400024,578.400024,2125200
09-07-2014,578.950012,584.099976,577,583.359985,583.359985,1372800
10-07-2014,573,585.25,572.099976,580.039978,580.039978,1436200
11-07-2014,581,588.22998,580.580017,586.650024,586.650024,1511600
14-07-2014,590.599976,594.859985,586.690002,594.26001,594.26001,1951600
15-07-2014,595.150024,595.299988,585.309998,593.059998,593.059998,1673800
16-07-2014,596.890015,597,590.25,590.619995,590.619995,1440800
17-07-2014,588.969971,589.5,576.849976,580.820007,580.820007,2935300
18-07-2014,603.01001,606.700012,590.919983,605.109985,605.109985,4871600
21-07-2014,601.349976,604.159973,594.450012,598.440002,598.440002,2237900
22-07-2014,599.700012,608.890015,599.26001,603.570007,603.570007,1881600
23-07-2014,602.049988,607.049988,601.349976,605.190002,605.190002,1106000
24-07-2014,605.530029,608.909973,601,603.01001,603.01001,1355000
25-07-2014,599.25,601,595.75,598.080017,598.080017,1360000
28-07-2014,597.75,601.099976,592.590027,599.02002,599.02002,1358100
29-07-2014,597.700012,598.48999,592.169983,593.950012,593.950012,1366600
30-07-2014,595.809998,598.450012,592.700012,595.440002,595.440002,1215100
31-07-2014,588.960022,591.98999,577.679993,579.549988,579.549988,2309500
01-08-2014,578.549988,583.429993,570.299988,573.599976,573.599976,2213300
04-08-2014,576.51001,583.820007,572.26001,582.27002,582.27002,1519400
05-08-2014,579.380005,580.200012,570.309998,573.140015,573.140015,1643800
06-08-2014,569.5,578.640015,567.450012,574.48999,574.48999,1322800
07-08-2014,576.049988,578.309998,569.429993,571.809998,571.809998,1163000
08-08-2014,572.02002,579.559998,569.02002,577.940002,577.940002,1493300
11-08-2014,579,579.690002,575.299988,577.25,577.25,1203400
12-08-2014,575,575.900024,569.909973,572.119995,572.119995,1394500
13-08-2014,576.450012,586.130005,575.200012,584.559998,584.559998,1899400
14-08-2014,586.690002,587.799988,580.919983,584.650024,584.650024,1272900
15-08-2014,587.5,589.469971,580.76001,583.710022,583.710022,1723400
18-08-2014,587.099976,595.049988,586.549988,592.700012,592.700012,1466000
19-08-2014,595.590027,597.809998,594.440002,597.109985,597.109985,1043200
20-08-2014,596.950012,596.98999,593,595.409973,595.409973,967300
21-08-2014,594.900024,595.25,591.099976,592.419983,592.419983,1132000
22-08-2014,593.27002,594.98999,589.799988,592.539978,592.539978,877200
25-08-2014,594.77002,595.580017,589.26001,590.570007,590.570007,1295600
26-08-2014,592,592.049988,587.450012,588.119995,588.119995,1471700
27-08-2014,587.809998,589.369995,580.900024,583,583,1364600
28-08-2014,580.02002,584.710022,577.880005,580.320007,580.320007,1405800
29-08-2014,582.349976,582.900024,578.23999,582.359985,582.359985,1206100
02-09-2014,582.950012,589.299988,582.400024,588.630005,588.630005,1583000
03-09-2014,591.72998,594.48999,586.5,589.52002,589.52002,1579000
04-09-2014,592.130005,598,590.599976,593.140015,593.140015,1630800
05-09-2014,595.130005,598.5,593.549988,597.780029,597.780029,1799100
08-09-2014,599.140015,603.52002,598.02002,601.630005,601.630005,1599200
09-09-2014,600.27002,600.599976,590.47998,591.969971,591.969971,1571200
10-09-2014,591.73999,593.719971,587.140015,593.419983,593.419983,1160100
11-09-2014,590,591.950012,586.039978,591.109985,591.109985,1501400
12-09-2014,590.390015,591.47998,583.280029,584.900024,584.900024,1851500
15-09-2014,582.23999,583.919983,577.01001,581.640015,581.640015,1545400
16-09-2014,580.950012,590.150024,580.950012,588.780029,588.780029,1579600
17-09-2014,589.51001,596.070007,587.119995,593.289978,593.289978,1719500
18-09-2014,595.049988,597.559998,593.02002,597.27002,597.27002,1494500
19-09-2014,599.48999,605.400024,597.76001,605.400024,605.400024,4191600
22-09-2014,602.5,603.799988,593.119995,597.27002,597.27002,1782200
23-09-2014,595,596.650024,590.23999,591.179993,591.179993,1403700
24-09-2014,591.570007,600.109985,590.299988,598.419983,598.419983,1758000
25-09-2014,596.98999,598.070007,584.73999,585.25,585.25,1671000
26-09-2014,585.929993,589.570007,585,587.900024,587.900024,1289100
29-09-2014,581.830017,589.309998,581.570007,587.809998,587.809998,1143700
30-09-2014,587.48999,591,584.5,588.409973,588.409973,1571500
01-10-2014,586.799988,588.719971,578.02002,579.630005,579.630005,1447700
02-10-2014,578,583.23999,574.049988,580.880005,580.880005,1536300
03-10-2014,584.099976,588.289978,583.5,586.25,586.25,1214500
06-10-2014,589.950012,592.400024,585.400024,587.780029,587.780029,1286100
07-10-2014,584.900024,585.849976,574.099976,574.099976,574.099976,1545700
08-10-2014,574.789978,584.690002,567.640015,583.73999,583.73999,2207900
09-10-2014,581.609985,582.530029,569.030029,570.809998,570.809998,2411700
10-10-2014,567.469971,575.22998,555.01001,555.190002,555.190002,2978700
13-10-2014,555.130005,560.880005,544.429993,544.75,544.75,2755800
14-10-2014,550.140015,558.630005,544.5,548.690002,548.690002,2609900
15-10-2014,542.080017,543.919983,528.419983,540.72998,540.72998,3836000
16-10-2014,527,540.98999,524.950012,536.919983,536.919983,3805000
17-10-2014,540.450012,543.450012,518.409973,522.969971,522.969971,5996500
20-10-2014,520.450012,533.159973,519.140015,532.380005,532.380005,2748200
21-10-2014,537.27002,538.77002,530.200012,538.030029,538.030029,2459500
22-10-2014,541.049988,550.76001,540.22998,542.690002,542.690002,2973700
23-10-2014,548.280029,557.400024,545.5,553.650024,553.650024,2151300
24-10-2014,554.97998,555,545.159973,548.900024,548.900024,2175400
27-10-2014,547.76001,554,547.200012,549.880005,549.880005,1596700
28-10-2014,551.710022,559.200012,550.429993,558.940002,558.940002,1738700
29-10-2014,560.849976,564.969971,555.97998,558.450012,558.450012,2053300
30-10-2014,558.25,562.5,552.130005,560.27002,560.27002,1612500
31-10-2014,568.299988,568.72998,564.809998,567.869995,567.869995,2340500
03-11-2014,563.530029,567.150024,561.630005,563.77002,563.77002,1541700
04-11-2014,561.159973,564.789978,558.299988,564.190002,564.190002,1386300
05-11-2014,566.789978,566.900024,554.150024,555.950012,555.950012,1645300
06-11-2014,555.5,556.799988,550.580017,551.690002,551.690002,1650700
07-11-2014,555.599976,555.599976,549.349976,551.820007,551.820007,1589100
10-11-2014,552.400024,560.630005,551.619995,558.22998,558.22998,1304500
11-11-2014,558.52002,562.5,556.23999,561.289978,561.289978,1098300
12-11-2014,561.150024,561.25,555.5,558.25,558.25,1094100
13-11-2014,560.809998,560.820007,554.090027,556.440002,556.440002,1511000
14-11-2014,558,558,552.51001,555.190002,555.190002,1425100
17-11-2014,555.190002,555.190002,544.440002,546.640015,546.640015,1680600
18-11-2014,547.929993,552.789978,543.799988,544.51001,544.51001,1822000
19-11-2014,544.75,548.219971,539.190002,547.200012,547.200012,1517300
20-11-2014,542.090027,545.380005,541.5,543.76001,543.76001,1750800
21-11-2014,551.039978,551.039978,545,545.890015,545.890015,2506000
24-11-2014,546.570007,551.190002,544.150024,547.47998,547.47998,1653800
25-11-2014,547.210022,552.5,546.909973,549.22998,549.22998,1903600
26-11-2014,549.22998,549.880005,545.22998,547.72998,547.72998,1480200
28-11-2014,547,549.599976,544.47998,549.080017,549.080017,1210100
01-12-2014,545.090027,548.789978,538.619995,539.650024,539.650024,1994400
02-12-2014,539.450012,541.849976,534.659973,538.590027,538.590027,2074000
03-12-2014,537.5,541.409973,535.210022,536.969971,536.969971,1623800
04-12-2014,537.640015,542.690002,534.890015,542.580017,542.580017,1629900
05-12-2014,536.700012,538.200012,527.26001,528.080017,528.080017,3070100
08-12-2014,529.219971,533.820007,527,530.72998,530.72998,3228300
09-12-2014,525.880005,536.650024,523.409973,536.109985,536.109985,2166100
10-12-2014,535.900024,539.359985,527.48999,528.039978,528.039978,2311100
11-12-2014,530.01001,537.039978,529.159973,532.109985,532.109985,2071300
12-12-2014,527.440002,532.23999,521.460022,521.51001,521.51001,2365700
15-12-2014,523.76001,525.369995,515.400024,515.840027,515.840027,2617600
16-12-2014,513.599976,515.580017,497.190002,498.160004,498.160004,4349900
17-12-2014,499.859985,509.070007,499.109985,506.450012,506.450012,3639400
18-12-2014,515.98999,516.25,506.559998,514.619995,514.619995,3876700
19-12-2014,516.98999,520.809998,508.859985,520.039978,520.039978,4872100
22-12-2014,520.609985,532.969971,520.590027,532.299988,532.299988,3319500
23-12-2014,534.51001,542.299988,533.719971,538.77002,538.77002,2877200
24-12-2014,538.820007,540.289978,535.099976,536.929993,536.929993,737700
26-12-2014,536.929993,543.25,535.48999,541.52002,541.52002,1113500
29-12-2014,540.5,543.929993,537.159973,537.309998,537.309998,2215000
30-12-2014,534.960022,537.840027,533.609985,535.280029,535.280029,1048600
31-12-2014,537.73999,538.400024,530.200012,530.659973,530.659973,1232400
02-01-2015,532.599976,535.799988,527.880005,529.549988,529.549988,1324000
05-01-2015,527.150024,527.98999,517.75,519.460022,519.460022,2059100
06-01-2015,520.5,521.210022,505.549988,506.640015,506.640015,2722800
07-01-2015,510.950012,511.48999,503.649994,505.149994,505.149994,2345900
08-01-2015,501.51001,507.5,495.019989,506.910004,506.910004,3652700
09-01-2015,508.179993,508.600006,498.649994,500.720001,500.720001,2100000
12-01-2015,499.23999,500.279999,490.910004,497.059998,497.059998,2856900
13-01-2015,502.570007,508.600006,497.26001,501.799988,501.799988,3047900
14-01-2015,500.420013,508.26001,498.160004,505.929993,505.929993,2640000
15-01-2015,508.890015,509.75,502.01001,504.01001,504.01001,2553400
16-01-2015,503.149994,510.850006,503.089996,510.459991,510.459991,2482900
20-01-2015,512.77002,515.609985,509.369995,509.940002,509.940002,2339800
21-01-2015,510.839996,521.849976,509.589996,520.390015,520.390015,2317800
22-01-2015,523,538.840027,521.909973,537.299988,537.299988,2803400
23-01-2015,538.030029,545.409973,535.75,541.950012,541.950012,2298300
26-01-2015,541.5,541.5,532.070007,536.719971,536.719971,1546600
27-01-2015,531.400024,532.780029,520.859985,521.190002,521.190002,1957400
28-01-2015,525,525.690002,512.349976,512.429993,512.429993,1791100
29-01-2015,512.900024,515.190002,503.480011,513.22998,513.22998,3950900
30-01-2015,519,543.099976,518.179993,537.549988,537.549988,6055400
02-02-2015,534.320007,536.5,521.719971,532.200012,532.200012,3768900
03-02-2015,529.940002,537.450012,526.809998,533.299988,533.299988,2353100
04-02-2015,533.140015,536.75,525.030029,526.099976,526.099976,1694800
05-02-2015,527.929993,530.690002,525.640015,529.830017,529.830017,1658800
06-02-2015,531.01001,540.219971,528.650024,533.880005,533.880005,2146900
09-02-2015,531.059998,533.880005,527.549988,529.280029,529.280029,1515700
10-02-2015,532.150024,541,529.169983,540.159973,540.159973,2371500
11-02-2015,539.72998,541.950012,536,538,538,1915300
12-02-2015,539.659973,548.340027,537,546.01001,546.01001,2429500
13-02-2015,547.51001,552.539978,546.599976,551.159973,551.159973,2369100
17-02-2015,551.159973,553,543.26001,545.01001,545.01001,1958700
18-02-2015,543.820007,547.549988,539.549988,542.650024,542.650024,1558200
19-02-2015,542.469971,546.859985,540.75,546.450012,546.450012,1541700
20-02-2015,547.580017,547.580017,538.099976,541.799988,541.799988,1911700
23-02-2015,539,539.299988,532,535,535,1645300
24-02-2015,531.549988,539.400024,531,538.650024,538.650024,1420300
25-02-2015,538.440002,549.570007,538.01001,547.330017,547.330017,2041800
26-02-2015,545.73999,560.130005,545.090027,559.289978,559.289978,2701600
27-02-2015,558.150024,569.419983,557.030029,562.630005,562.630005,3416400
02-03-2015,567,575.98999,563.150024,575.02002,575.02002,2520300
03-03-2015,576.349976,580.849976,570.5,578.789978,578.789978,2526300
04-03-2015,576.969971,581.630005,572.52002,578.330017,578.330017,1898200
05-03-2015,579.619995,583.200012,578.22998,581.429993,581.429993,1795900
06-03-2015,582,582.780029,572.059998,572.900024,572.900024,1879600
09-03-2015,570.919983,575.450012,569.049988,574.099976,574.099976,1173900
10-03-2015,568.47998,569.76001,559.820007,559.849976,559.849976,2004000
11-03-2015,559.799988,564.179993,555.409973,555.690002,555.690002,2026200
12-03-2015,558.47998,561.840027,555.530029,561.169983,561.169983,1780100
13-03-2015,559.22998,564.359985,550.330017,553,553,1771400
16-03-2015,556.929993,563.75,551.320007,561.640015,561.640015,1842800
17-03-2015,558.289978,560.640015,554.409973,557.609985,557.609985,1444600
18-03-2015,557.72998,566.51001,553.5,566.159973,566.159973,1766200
19-03-2015,564.52002,566.960022,562.119995,563.669983,563.669983,1233000
20-03-2015,566.710022,567.099976,564.47998,564.950012,564.950012,2216000
23-03-2015,566,569.640015,563.059998,565.369995,565.369995,1511700
24-03-2015,568.539978,581.880005,568.090027,577.539978,577.539978,3957800
25-03-2015,577.570007,580.070007,567,567,567,2653500
26-03-2015,564.650024,567.190002,558.309998,563.640015,563.640015,2492100
27-03-2015,561.830017,564.070007,556.929993,557.549988,557.549988,1727600
30-03-2015,560.25,562.159973,556.789978,561.140015,561.140015,1239400
